AffiliationId,NormalizedName,DisplayName,Rank
165441096,national health research institutes,National Health Research Institutes,9482
167576493,colorado school of mines,Colorado School of Mines,8523
173379397,chihuahua institute of technology,Chihuahua Institute of Technology,13391
177942037,saab bofors dynamics,Saab Bofors Dynamics,14663
188801361,cegep de sherbrooke,Cégep de Sherbrooke,14835
191969501,national taipei university of nursing and health science,National Taipei University of Nursing and Health Science,11752
197872832,gayatri vidya parishad college of engineering,Gayatri Vidya Parishad College of Engineering,13640
198049902,sierra nevada corporation,Sierra Nevada Corporation,13913
199278144,shimonoseki city university,Shimonoseki City University,14369
200439574,evonik industries,Evonik Industries,12008
203120528,vignan institute of technology and science,Vignan Institute of Technology and Science,14161
203616605,reconstructionist rabbinical college,Reconstructionist Rabbinical College,16653
211142792,instituto nacional de biodiversidad,Instituto Nacional de Biodiversidad,12761
222384974,living beyond breast cancer,Living Beyond Breast Cancer,15061
224982915,georgetown university law center,Georgetown University Law Center,11046
226413961,armstrong state university,Armstrong State University,12020
261079859,jenderal soedirman university,Jenderal Soedirman University,12402
265976020,ford of britain,Ford of Britain,17051
266678185,gujarat national law university,Gujarat National Law University,14658
277688954,universite paris saclay,Université Paris-Saclay,7694
290959015,victory university,Victory University,16324
302256491,lesya ukrainka east european national university,Lesya Ukrainka East European National University,15666
308666006,american osteopathic association,American Osteopathic Association,14605
315794153,schaeffler group,Schaeffler Group,9903
330193383,st paul s cathedral mission college,St. Paul's Cathedral Mission College,15775
341704201,utah state historical society,Utah State Historical Society,16736
553215468,interoil,InterOil,17891
577929340,linn energy,Linn Energy,16290
875651846,francisco gavidia university,Francisco Gavidia University,11441
903614036,ministry of higher education and scientific research,Ministry of Higher Education and Scientific Research,13368
915295939,rocky mountain college,Rocky Mountain College,14438
922225618,financial services authority,Financial Services Authority,13288
1288298850,austrian airlines,Austrian Airlines,16953
1288499725,nebraska game and parks commission,Nebraska Game and Parks Commission,13434
1296333292,appalachian mountain club,Appalachian Mountain Club,14547
1297591097,american antiquarian society,American Antiquarian Society,16477
1301648996,american express,American Express,11178
1302893094,orca,ORCA,13228
1308114913,al noor hospitals,Al Noor Hospitals,14614
1311157440,universidad peruana de ciencias aplicadas,Universidad Peruana de Ciencias Aplicadas,11593
1316176738,vulcan inc,Vulcan Inc.,13330
1317921629,japanese ministry of the environment,Japanese Ministry of the Environment,11683
1335927249,united states department of the interior,United States Department of the Interior,10705
1338293689,english heritage,English Heritage,11885
1342170869,baptist seminary of kentucky,Baptist Seminary of Kentucky,16287
2799394472,south australian museum,South Australian Museum,11139
2799412133,irish cancer society,Irish Cancer Society,15166
2799512598,archives of american art,Archives of American Art,17070
2799517603,israel medical association,Israel Medical Association,15728
2799615496,kanawha county schools,Kanawha County Schools,16572
2799703513,parks and wildlife service,Parks and Wildlife Service,13705
2799883632,san juan college,San Juan College,15556
2799969541,the art institutes,The Art Institutes,19181
2800164725,royal society of tropical medicine and hygiene,Royal Society of Tropical Medicine and Hygiene,15050
2800248085,auckland council,Auckland Council,14171
2800446032,rhode island hospital,Rhode Island Hospital,8988
2800520343,centerpoint medical center,Centerpoint Medical Center,16714
2800531696,arizona science center,Arizona Science Center,17278
2800664608,incorporated research institutions for seismology,Incorporated Research Institutions For Seismology,14186
2800797430,sarawak general hospital,Sarawak General Hospital,12435
2800880451,northcentral technical college,Northcentral Technical College,17830
2800939219,riken brain science institute,RIKEN Brain Science Institute,9743
2801120809,salford royal nhs foundation trust,Salford Royal NHS Foundation Trust,11108
2801196673,st george s university hospitals nhs foundation trust,St George’s University Hospitals NHS Foundation Trust,10924
2801810732,microscopy society of america,Microscopy Society of America,17092
2801816121,brooklyn navy yard,Brooklyn Navy Yard,17800
2802039086,health insurance institute of slovenia,Health Insurance Institute of Slovenia,15349
2802148964,istituto nazionale di alta matematica francesco severi,Istituto Nazionale di Alta Matematica Francesco Severi,15345
2802436660,funcom norway,Funcom (Norway),19400
2802501251,austrian development agency,Austrian Development Agency,17737
2802598605,harrogate and district nhs foundation trust,Harrogate and District NHS Foundation Trust,13502
2802779139,stazione zoologica anton dohrn,Stazione Zoologica Anton Dohrn,10671
734295,harbor branch oceanographic institute,Harbor Branch Oceanographic Institute,12695
1641709,toccoa falls college,Toccoa Falls College,15664
12337491,unik,UNIK,14105
12387023,trakya university,Trakya University,10444
15089104,china aerospace science and industry corporation,China Aerospace Science and Industry Corporation,12742
16904388,eduardo mondlane university,Eduardo Mondlane University,10316
20898546,govindammal aditanar college for women,Govindammal Aditanar College for Women,14980
28020022,national institute for higher education,National Institute for Higher Education,13383
42934336,central bank of kenya,Central Bank of Kenya,15030
49193961,kansas wesleyan university,Kansas Wesleyan University,15377
58993843,army medical college,Army Medical College,12723
60054993,graphic era university,Graphic Era University,12186
61812302,chabot college,Chabot College,15890
68207295,ponta grossa state university,Ponta Grossa State University,13441
68415526,federal reserve bank of dallas,Federal Reserve Bank of Dallas,11635
72598120,university of yaounde,University of Yaoundé,10755
73531251,the oxford college of science,The Oxford College of Science,15602
74995130,k s r college of arts and science,K. S. R. College of Arts and Science,14979
75256744,tennessee state university,Tennessee State University,10457
82724352,universiti teknologi mara,Universiti Teknologi MARA,9020
88847032,hazama corporation,Hazama Corporation,13954
90464598,university of alaska southeast,University of Alaska Southeast,12213
93620623,geological society of india,Geological Society of India,14457
98702875,university of caen lower normandy,University of Caen Lower Normandy,8974
102345215,xihua university,Xihua University,10509
108633445,chesapeake biological laboratory,Chesapeake Biological Laboratory,11441
116005404,ashiya university,Ashiya University,14338
119868032,shanxi agricultural university,Shanxi Agricultural University,10803
121486552,helsinki metropolia university of applied sciences,Helsinki Metropolia University of Applied Sciences,13613
124326101,university of teramo,University of Teramo,11003
128420443,central salt and marine chemicals research institute,Central Salt and Marine Chemicals Research Institute,10679
133010875,pratt whitney,Pratt & Whitney,10501
133821349,mandalay university,Mandalay University,13946
144627938,hospira,Hospira,12820
145019703,al zaytoonah university of jordan,Al-Zaytoonah University of Jordan,12488
153908563,nortel,Nortel,8694
157609188,lewis clark state college,Lewis–Clark State College,13384
