JournalId,Issn,NormalizedName,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
114547688,1582-7445,advances in electrical and computer engineering,904,1727,1727,2001,4.972224470524753,3.9322638146167557,3.6305309734513274,3.6686840471756677,10022,4356,9174,3742,1219,688,22784,9060,2196,1355,266,263,20,307,333,21
202474017,1050-6586,american journal of rhinology,1520,3849,3849,1987,7.038730979030023,4.936405529953917,8.113157894736842,4.716337208224158,23341,38300,14410,22344,1426,2645,38998,60217,1543,2776,682,715,618,613,769,663
71257975,0895-4852,academic questions,1643,160,160,1988,6.272895810159437,6.408626560726447,3.3128423615337796,4.2103174603174605,684,1730,670,1575,199,622,909,2356,131,667,17,4,3,22,30,32
105165982,1756-2872,therapeutic advances in urology,475,1773,1773,2009,14.273004018771607,11.366834170854272,18.713684210526317,8.95115033808136,19241,5627,15937,5335,1851,1448,60629,24687,2566,2126,53,290,216,49,139,117
2764759437,1749-6799,dental nursing,2253,415,415,2006,3.7866854195968123,3.743065693430657,1.174434087882823,1.4697420634920635,3396,357,3067,315,744,118,9242,783,1020,192,65,67,31,81,58,15
22443479,1943-0663,ieee embedded systems letters,397,1021,1021,2009,11.355122276382115,5.728358208955224,16.030226700251887,8.747863897331985,3731,3576,3426,3343,353,380,9045,7784,977,1205,36,228,190,40,210,183
63459445,1536-1276,ieee transactions on wireless communications,9924,12599,12599,2002,15.972583266551243,6.654815137964881,24.04665457476824,16.217829253935854,250257,412559,90416,199176,1640,2060,95398,208785,3538,5137,7075,7868,7310,5563,6621,6240
117342566,0723-2977,arbitrium,4276,190,190,1981,1.8228571428571427,1.8333333333333333,0.4600093545369504,0.85,262,3160,228,2577,59,294,250,4103,19,344,46,17,0,42,16,0
2764609795,0424-2084,studies in church history,1544,827,827,1964,3.407516891891892,3.3993231810490694,1.307642487046632,2.5,12700,4960,10356,2864,620,356,11115,2677,394,356,102,144,54,107,82,34
12390320,0030-6002,orvosi hetilap,26884,6747,6747,1931,6.411211833636925,5.773594725884802,2.1248326141943163,1.8867522691642205,90093,17098,80290,14763,6110,3952,324963,58358,5550,3051,1038,1423,1246,1318,1105,974
55420515,1462-0316,journal of horticultural science & biotechnology,2822,6528,6528,1994,6.213733171623998,4.170871559633028,5.9425939050318926,4.054846160687927,46929,34505,37384,26395,2365,1866,97111,72807,3175,3033,612,1087,958,699,1379,1134
26450398,1472-8923,international journal of energy technology and policy,452,526,526,2002,5.674249052201808,4.462328767123288,4.584070796460177,4.780910609857978,2874,1668,2699,1547,455,386,5731,3807,931,874,12,98,74,22,118,93
34211549,1559-9612,international journal of optomechatronics,250,802,802,2007,8.435025148605396,5.367647058823529,11.1,5.951674856674856,5951,1974,5464,1861,893,469,16751,5738,1451,883,49,179,164,54,130,117
96685181,0040-5752,theoretical and applied genetics,12086,28939,28939,1931,7.704952916226388,4.221029797922137,10.185503888796955,6.443880753126811,384590,592273,136413,198738,3320,4362,273842,396710,4535,5977,9875,8808,8462,9002,8707,8516
201731998,0269-0942,local economy,1574,1479,1479,1986,6.3384140969163,6.088655862726406,4.284625158831004,6.11806784660767,18158,13280,14383,10255,1932,1795,18321,16103,1881,1964,507,517,416,596,484,402
132076093,1464-9357,planning theory & practice,854,940,940,2000,8.300639343704532,8.32514450867052,6.7283372365339575,6.356518395471887,19622,13085,14052,10236,1744,1341,16902,16893,1488,1891,339,396,307,315,320,245
162280541,0251-1088,the environmentalist,1434,1700,1700,1981,4.998506069094303,4.6170763260025875,2.8612273361227336,2.577736489586201,16821,15591,14280,14070,2449,2965,28882,36261,2151,3396,272,406,299,300,413,328
69065261,1746-6962,international journal of inventory research,87,26,26,2008,10.304430379746835,8.815384615384616,8.10344827586207,8.752525252525254,264,195,255,189,60,73,411,411,165,166,1,9,6,1,22,21
2764943483,1344-6193,geosynthetics engineering journal,707,459,459,1995,5.059798534798535,4.665322580645161,2.9603960396039604,2.2942559684078265,717,223,465,166,73,37,882,397,168,93,19,82,16,18,58,12
94138880,1358-2291,international journal of discrimination and the law,337,171,171,1995,3.3467567567567564,3.110497237569061,1.8130563798219586,5.157407407407407,2550,655,2286,555,651,216,2972,893,525,332,42,54,38,53,42,28
88457320,1050-0472,journal of mechanical design,4790,5610,5610,1978,8.36399444144554,5.2894736842105265,8.908768267223381,7.8006544433952385,87153,113538,49214,62615,3480,2829,80449,101047,3798,4131,2600,2622,2595,2719,2536,2624
31549366,0948-3055,aquatic microbial ecology,1995,3944,3944,1995,12.046052121045562,7.225729600952948,16.499749373433584,9.497641628432444,67325,82737,31896,42912,1508,2102,54243,87382,2437,3858,1128,1321,712,1177,1643,875
38631682,0302-5144,contributions to nephrology,4433,3279,3279,1975,11.338159651529157,11.311350665821179,10.733588991653507,4.888895223921316,47173,40741,34151,31325,2051,3675,107979,108805,2599,3610,271,1070,587,367,1263,600
96897161,0003-9756,archives europeennes de sociologie,1321,694,694,1960,7.853698811096434,7.981358189081225,4.343679031037093,4.0,19834,15321,16789,14248,1585,2348,17663,16321,1000,1744,161,218,79,178,220,108
177614173,0959-3985,physiotherapy theory and practice,1956,5729,5729,1987,8.116501461659315,5.179251940719831,8.985173824130879,7.00513797109621,65046,21522,46468,17112,4222,2455,118541,50598,4293,3306,668,995,1054,559,728,691
2764463561,1560-683X,sa journal of information management,601,591,591,1999,4.238034188034188,2.6330645161290325,2.896838602329451,3.028571428571428,8409,2867,7265,2348,1604,618,13254,4537,1865,857,87,112,122,102,92,98
2764528325,2394-9465,international journal of psychiatric nursing,207,4,4,2004,8.39864864864865,5.818181818181818,1.2367149758454106,0.3756554307116105,15,40,15,40,13,27,47,152,15,53,0,0,0,0,0,0
34700584,2041-1006,molecular oral microbiology,424,1547,1547,2008,15.277258614401463,8.547169811320755,22.72641509433962,12.065660349061986,22612,8718,15430,6473,1503,1228,50613,25368,2366,2056,216,381,388,206,305,311
68960776,0151-9107,annales de chimie science des materiaux,1164,1483,1483,1968,6.004854070660518,4.515021459227468,4.224226804123711,2.6757477722912757,5446,5791,5029,5184,715,962,13140,16167,1199,1706,63,207,128,69,368,122
49331601,0393-2516,rivista di storia della filosofia,1700,147,147,1947,2.28673861620343,2.3901734104046244,0.4541176470588235,0.3375,1138,693,1099,611,196,119,1280,697,98,162,10,12,0,16,12,0
2765052151,1548-6605,us china law review,347,62,62,2005,2.309090909090909,2.382978723404255,0.3371757925072046,0.3796296296296296,371,70,371,69,173,27,630,137,175,57,1,3,0,1,5,0
60434812,0968-7688,molecular membrane biology,827,2632,2632,1978,13.387966118040369,7.711484593837535,18.717049576783555,9.70973017995077,45032,29501,36012,26216,1948,2882,93633,85518,2479,3579,243,723,700,218,635,608
172297888,0889-3047,the review of austrian economics,860,496,496,1987,9.219634703196348,9.437325905292479,7.609302325581395,8.296296296296296,22579,8921,13249,5420,1295,962,11424,5757,1088,1303,374,413,319,337,258,212
85792242,1477-9048,international journal of business governance and ethics,331,290,290,2004,5.227577184720042,4.788135593220339,3.8851963746223563,4.1927536231884055,7140,1789,5404,1643,867,483,7397,3149,1136,798,34,73,61,40,91,72
115542642,1643-1049,physicochemical problems of mineral processing,1637,2060,2060,1972,6.120142581432903,4.738894907908993,4.810629199755651,4.048036276420328,16748,5785,12735,4527,1456,755,29122,12689,2176,1414,348,489,257,351,470,215
17753305,2040-1744,journal of developmental origins of health and disease,957,3926,3926,2009,19.76432406380063,11.659231722428748,24.861024033437825,17.215868861211778,45926,8880,34861,7481,3439,1677,120781,29885,4084,2364,260,745,757,308,493,487
178232084,1743-9671,journal of the energy institute,1419,4052,4052,1980,9.529069696978643,6.329566854990584,11.274841437632135,7.497425060933466,39784,15857,29561,12367,1711,987,68679,36035,3377,2588,472,807,809,542,645,608
2764674460,2199-3823,journal of sustainable metallurgy,433,1332,1332,2015,10.80757172060743,6.524725274725275,14.122401847575057,8.264298403469914,13428,3259,11039,2350,1317,418,29147,7694,2191,1027,147,318,322,157,180,181
163958984,1776-2596,targeted oncology,811,4458,4458,2006,17.016201100764643,12.528198074277855,23.736128236744758,14.27359974862769,39859,11723,30906,11017,2060,2027,147316,59473,3202,2787,128,523,474,143,330,290
153676216,1343-4152,mammal study,687,1610,1610,1986,6.865587346989535,5.006048387096774,7.957787481804949,4.768317573744436,15565,5261,11435,3563,1264,650,23232,10915,1898,1496,281,447,386,255,369,329
13415641,1528-4336,hiv clinical trials,753,3756,3756,2000,13.866309259178616,12.335365853658537,16.877822045152723,11.257602817347175,18603,13315,12241,10746,1386,1927,47395,41587,1914,2430,228,542,432,209,399,329
110812003,0971-8524,gender technology and development,591,655,655,1997,4.586303630363035,4.011406844106464,2.0,4.949999999999999,8541,3676,7335,3137,1591,968,11807,6390,1400,1185,105,132,100,133,107,100
2911319145,1226-363X,journal of korean society of steel construction,1502,483,483,1996,3.2551919446192574,2.7532133676092543,1.0,0.8119760479041916,1252,945,915,587,137,96,1977,1343,334,163,112,64,17,163,123,13
163587207,1474-6514,the british journal of diabetes & vascular disease,874,1671,1671,2001,11.670313199105143,10.306425041186161,10.909610983981693,5.421009577015161,20141,4677,14462,4128,1595,1310,50583,14725,1985,1854,216,319,278,266,183,148
25288619,0895-2779,journal of sport & exercise psychology,1523,1726,1726,1980,10.5451139037256,7.036727879799666,11.502298095863427,9.819542259121418,29669,80537,17195,41517,1770,3777,28263,73777,2059,4203,610,665,481,643,915,580
204672714,0263-4929,journal of metamorphic geology,1893,3118,3118,1983,11.602398894462388,7.048941798941799,11.01162176439514,13.383506124004779,93886,101827,29314,32789,604,798,36582,48174,1648,2282,1546,1383,1463,1536,1397,1538
206939107,1820-0214,computer science and information systems,807,1397,1397,2004,6.996041512201736,5.1193277310924366,6.8636926889715,5.532140801052716,12298,5889,11299,5423,1400,865,23411,12076,2107,1967,109,319,260,121,306,235
2764993082,1321-6597,the journal of international communication,2007,452,452,1994,3.9662534435261705,3.7854077253218885,0.44294967613353264,3.8292682926829267,8213,2295,7051,2072,1341,661,9302,3184,1148,833,59,99,51,74,73,31
101521904,1098-092X,gender issues,394,587,587,1998,7.495510204081633,6.212765957446808,5.532994923857868,7.261764705882353,11938,4381,10542,4085,1849,1270,16682,7487,1528,1372,62,159,146,68,104,102
106069630,1470-2029,journal of visual art practice,412,278,278,2001,3.448630136986301,3.3,1.1553398058252426,1.0,2578,589,2280,515,489,194,2836,793,371,226,24,42,17,27,24,11
85891262,1340-3540,mycoscience,1826,3194,3194,1994,7.041201999925653,4.966524216524217,8.250821467688938,5.482139026165573,39602,20035,23543,13841,1836,1599,48862,38329,2652,2770,860,1254,1053,806,1107,945
2738816220,2194-7619,european journal of pediatric surgery reports,205,814,814,2013,7.914693093549478,4.922480620155039,9.170731707317072,4.628311287477954,2336,444,2260,434,616,208,9656,2148,869,341,8,28,36,8,18,20
154387379,1756-8277,international journal of spray and combustion dynamics,217,497,497,2009,9.710349432031895,5.269662921348314,13.12442396313364,7.031570338058887,6263,1844,4548,1405,464,220,7660,2744,875,490,64,170,156,70,134,124
933803995,1939-4608,synthesis lectures on artificial intelligence and machine learning,4,8,8,2008,17.375,18.5,16.25,0.0,395,475,392,475,100,123,807,1005,250,307,0,2,3,0,1,3
2764791449,2189-6577,journal of general and family medicine,539,1583,1583,2002,9.86145822419147,6.804812834224599,12.32838589981447,5.822417068637229,6039,856,5765,806,1562,428,31862,3798,2127,699,54,139,116,53,76,54
161282271,0889-2229,aids research and human retroviruses,7570,24378,24378,1983,12.848204614016716,7.539688041594454,17.166446499339497,9.078989445119197,172411,149346,76326,82162,3344,4899,217658,222846,3912,5244,3785,4857,3826,3329,4380,3587
34015784,1612-4758,journal of pest science,1452,4903,4903,1927,10.682538176181222,6.656275635767022,14.745179063360881,9.499276476031515,63457,25515,43122,15712,2928,1494,97313,43519,3614,2748,745,1124,1049,781,977,930
38863834,1943-4472,behavioral sciences of terrorism and political aggression,241,372,372,2009,6.672691563935217,6.708994708994709,5.726141078838174,7.089617486338797,7502,1245,6186,1004,1373,358,9289,1816,1282,599,47,117,100,47,77,64
2765009902,2635-5019,audiology and speech research,506,455,455,1970,3.435817805383023,2.3152173913043477,1.0810276679841897,0.6909933816183815,4133,392,3372,178,634,39,9237,476,1035,64,73,48,28,117,36,11
2764618978,2252-8806,international journal of public health science,614,485,485,2012,3.132297429222259,2.706611570247934,1.9039087947882736,1.569443444884251,2658,471,2629,455,1275,211,10292,1634,1362,423,4,12,12,6,28,21
2754680136,0084-2230,world review of nutrition and dietetics,1327,848,848,1959,16.97158415081938,17.35103626943005,10.756593820648078,8.025011226291488,15634,22224,12925,19965,1621,3553,41147,61914,1998,3658,64,284,199,89,265,179
46477374,0075-8442,lecture notes in economics and mathematical systems,302,413,413,1976,6.3621655889438316,5.367647058823529,5.182119205298013,6.132373113854595,3328,3153,2961,2660,527,615,4256,4414,693,1048,30,131,113,28,123,99
128350725,0361-0926,communications in statistics,98,131,131,1973,5.784415584415584,2.962962962962963,2.561224489795918,9.438271604938272,548,650,491,636,81,173,630,969,134,333,3,16,11,3,11,9
92958619,0176-4225,diachronica,834,284,284,1984,5.257029770008139,4.9386712095400345,3.918465227817746,8.475455614344504,6557,4763,5399,3694,501,377,5450,3624,620,690,84,135,95,95,189,140
11305054,0742-3497,the nonprofit counsel,261,1,1,1995,0.0,0.0,0.0,0.0,3,4,3,3,3,2,4,9,2,3,0,0,0,0,0,0
93884422,0303-4216,topics in applied physics,163,386,386,1973,17.17075712143928,16.056603773584907,14.01840490797546,14.116230254120877,11587,2664,10552,2579,598,532,22603,7755,1092,1051,2,93,56,2,33,14
196609070,1756-4921,studies in south asian film & media,141,46,46,2009,2.693877551020408,2.693877551020408,0.7943262411347518,0.0,422,175,388,158,139,82,434,216,96,102,3,5,0,4,11,1
159571206,1479-2206,conversations in religion and theology,133,19,19,2003,3.5454545454545454,3.5185185185185186,1.4586466165413534,0.0,36,45,36,41,17,18,37,44,11,20,1,2,1,1,0,0
79562878,1759-6599,journal of aggression conflict and peace research,295,608,608,2004,13.150784313725492,10.065727699530516,12.203389830508474,12.354753086419752,9344,2306,8216,2038,1641,636,15512,4501,1684,957,47,163,106,49,114,80
2502627819,1614-6832,advanced energy materials,6032,21924,21924,2011,24.69997434752331,10.883421909823419,52.89257294429708,19.663533226193714,345880,388729,141731,172959,2187,1629,272838,345143,4750,4786,3967,4772,4789,3686,4508,4576
2738410266,1307-7635,turk dermatoloji dergisi,76,43,43,2008,6.010374149659863,4.153846153846154,6.407894736842105,3.143611111111111,192,39,192,36,109,21,847,130,199,32,0,4,0,0,3,1
19143454,1672-7681,cellular & molecular immunology,1855,8802,8802,2004,16.038228860354273,9.347355003186744,25.289487870619947,10.745256575068245,89146,49410,68073,43262,2919,3807,271135,210198,4245,4881,657,1348,1344,680,988,1038
2764701878,0454-1146,journal of the mineralogical society of japan,1143,64,64,1952,3.4654889364739465,3.3251366120218577,1.2169728783902012,1.4659480909480904,337,1070,335,935,83,222,620,2231,108,388,0,2,1,0,59,1
59956449,0953-8186,international journal of refugee law,1060,7,7,1989,3.762677484787018,3.705020920502092,1.7066037735849056,2.3839285714285716,33,7111,33,3840,12,808,34,4674,9,863,3,1,0,6,92,45
52388535,0165-4004,folia linguistica,1168,513,513,1967,4.607652752571083,4.382857142857143,2.106164383561644,4.158163265306122,8821,6552,7353,5639,587,625,7112,6256,746,914,70,192,86,91,222,42
144184862,0022-2844,journal of molecular evolution,4686,9906,9906,1971,11.417271234021197,7.18775,15.597097737942809,7.797347299721252,182351,271047,96306,172883,3302,6107,206185,393560,4218,7486,3377,3737,3568,2713,3493,3394
41454044,0923-7534,annals of oncology,42461,52825,52825,1990,15.985373232589799,15.023862068965517,17.922305174159817,10.474615572719784,318045,629903,173331,383258,4560,9122,517195,1069417,5261,8647,6628,7819,6507,5960,9002,7903
2754193772,2072-1439,journal of thoracic disease,8923,22562,22562,2009,13.484504700163106,9.530711825487945,16.956292726661438,8.830550975694726,166756,55368,112685,44579,4881,4848,418239,206084,5834,5413,1797,3066,2786,1789,2034,1821
